Nombre,Latitud,Longitud,Municipio,Departamento,Provincia
SOL DE MAYO,"-35,825606318","-59,099500156",LAS FLORES,LAS FLORES,BUENOS AIRES
ROSAS,"-35,9640509","-58,9399797",LAS FLORES,LAS FLORES,BUENOS AIRES
LA ANGELITA,"-35,8849378","-59,5842378",LAS FLORES,LAS FLORES,BUENOS AIRES
SANTIAGO TEMPLE,"-31,387125301","-63,418207801",SANTIAGO TEMPLE,RIO SEGUNDO,CÓRDOBA
LAS CHACRAS,"-32,543513229","-65,74463869",LAS CHACRAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
EL CERRITO,"-32,566660447","-65,783233386",LAS CHACRAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
EL ESTANQUITO,"-32,512546681","-65,768145317",LAS CHACRAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
LA QUINTA,"-32,548898477","-65,775732206",LAS CHACRAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
IBATE PORA,"-28,1795677","-57,94580847",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
LAS FLORES,"-28,24868228","-58,08536162",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
SANTA ROSA (RURAL),"-28,24850383","-58,08562322",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
LA SELVA,"-28,2113119","-58,113654844",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
SAN AGUSTIN,"-28,172763824","-57,946052558",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
COLONIA CAIMAN,"-28,05123247","-57,71349337",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
SAN ANTONIO,"-28,095237732","-57,856605537",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
AQUINO,"-28,268879386","-58,121856392",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
BATARA,"-28,22378928","-58,00260642",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
EL CARMEN,"-28,14547247","-57,94077681",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
SANTA ROSA,"-28,267425697","-58,12206125",COLONIA SANTA ROSA,CONCEPCION,CORRIENTES
CARPINTERIA,"-32,410249512","-65,011392677",CARPINTERIA,JUNIN,SAN LUIS
7 DE ABRIL,"-26,283187866","-64,456840515",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
AGUA AZUL,"-26,51719","-64,15329",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
VILLA NUEVA,"-26,286317265","-64,418335956",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LAS PUERTAS,"-26,723712921","-64,173103333",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL ROSADO,"-26,578207462","-64,068178185",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TRES BAJOS,"-26,174667358","-64,158805847",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA MESADA,"-26,64588","-64,17799",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL GUAPO,"-26,57369","-63,90186",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN CARLOS,"-26,329021758","-64,295508397",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LOMAS BLANCAS,"-26,234368256","-63,975697133",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TACKO YURAJ,"-26,57155","-64,17039",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL PORVENIR,"-26,25535","-64,15934",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
PUESTO NUEVO,"-26,133776917","-64,178869817",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
MONTE QUEMADO,"-26,156681402","-64,409983949",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA CAÑADA,"-26,64909","-64,02124",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SIETE ARBOLES,"-26,247018814","-63,895023346",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN SERAFIN,"-26,422147786","-63,724080395",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SANTA MARIA DE LAS CHACRAS,"-26,55718","-63,92893",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA OVEJERIA,"-26,368666846","-64,124817284",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL ARENAL,"-26,326159512","-63,760539518",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TACO PUNCO,"-26,451182677","-64,030879861",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN ISIDRO,"-26,274471283","-64,115310669",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
QUEBRACHO ESQUINA,"-26,22192","-64,13794",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA BOLSA,"-26,09186","-64,34177",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TUSCA BAJADA,"-26,0088992","-63,73294138",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SANTA CRUZ,"-26,248500824","-63,915710449",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL BORDO,"-25,77176898","-63,957132455",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL CAJON,"-26,486459732","-64,39516449",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
VILLA ESTELA,"-25,85684","-63,84113",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
YUCHANCITO,"-26,328617096","-63,904132843",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL CAMBIADO,"-26,70069924","-64,16492866",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SANTA FELISA,"-26,15795441","-63,984092935",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA MANGA,"-26,37778","-63,73218",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LAS CHACRAS,"-26,673828125","-64,117095947",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL SOCORRO,"-26,502826114","-64,301519875",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA COSTOSA,"-26,568124771","-64,411781311",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
QUIMILIOJ,"-26,15279549","-64,106525249",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TORO HUMAN,"-25,75033","-63,89955",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL CORRALITO,"-26,181944209","-64,273401808",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
PAMPA SUNI,"-26,091203442","-64,151221686",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
NUEVO SIMBOLAR,"-26,14611","-63,76474",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
CORRAL QUEMADO,"-26,210638046","-64,089904785",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN ROQUE,"-26,74445","-63,94608",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA REACCION,"-26,23275","-64,4422",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
PAMPA POZO,"-26,4953354","-64,51624666",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL SALADILLO,"-26,26071","-64,2013",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TRES VARONES,"-26,345663071","-64,069763184",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL QUEMADO,"-26,199683445","-64,165899015",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LOS CERROS,"-26,39582634","-63,896434784",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN GREGORIO,"-25,938694","-64,299369812",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LOS CERCOS,"-26,39285","-63,89289",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
VINAL POZO,"-26,21354","-64,31923",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA FLORIDA,"-26,367202834","-63,828649403",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA BLANCA,"-26,575590134","-64,114952087",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LAS LAJAS,"-26,42049","-64,28851",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL DIABLO,"-26,06596","-64,08166",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL SAUCE,"-26,210694065","-64,198911593",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
POZO NUEVO,"-26,07446","-64,25303",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL REMATE,"-26,244775394","-64,472774145",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN RAMON,"-26,544744075","-63,989817234",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
MONTE POTRERO,"-26,525304794","-64,282463074",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
ALGARROBAL VIEJO,"-25,7218","-63,99797",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
BABILONIA,"-26,07338","-63,78619",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL AZUL,"-26,20683","-64,39739",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL OJITO,"-26,14342","-64,30604",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
EL ROSARIO,"-26,24407959","-64,094673157",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
AGUA AMARGA,"-25,893013586","-64,317722008",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TRES QUEBRACHOS,"-26,238616943","-63,944355011",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TACO BAJADA,"-26,127749161","-64,28580614",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LA FORTUNA,"-26,12926202","-64,058558701",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
SAN JAVIER,"-26,72771","-63,99539",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
PUESTO DEL ANGEL,"-26,29637","-64,09572",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
LAS LOMAS,"-26,42552","-64,09048",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
TACO  POZO,"-26,22958","-64,09917",AREA SIN GOBIERNO,PELLEGRINI,SANTIAGO DEL ESTERO
ARIZONA,"-35,722914503","-65,318721036",ARIZONA,GOBERNADOR DUPUY,SAN LUIS
LA MANSION,"-28,25829909","-58,59966984",SALADAS,SALADAS,CORRIENTES
SALADAS,"-28,255337426","-58,623801004",SALADAS,SALADAS,CORRIENTES
PAGO ARIAS,"-28,11384092","-58,34950431",SALADAS,SALADAS,CORRIENTES
SAN FRANCISCO,"-28,24048302","-58,646313977",SALADAS,SALADAS,CORRIENTES
PAGO ALEGRE,"-28,12579586","-58,38851821",SALADAS,SALADAS,CORRIENTES
LOMAS,"-28,24412098","-58,62237214",SALADAS,SALADAS,CORRIENTES
ANGUA COSTA SANTA LUCIA,"-28,389688811","-58,586344719",SALADAS,SALADAS,CORRIENTES
CASUARINAS,"-28,24406041","-58,62289617",SALADAS,SALADAS,CORRIENTES
ARROYITO,"-28,46165722","-58,69721273",SALADAS,SALADAS,CORRIENTES
SAN LORENCITO,"-28,05229786","-58,407994128",SALADAS,SALADAS,CORRIENTES
ANGUA,"-28,320760537","-58,546449426",SALADAS,SALADAS,CORRIENTES
COLONIA OFICIAL SARGENTO JUAN B. CABRAL,"-28,222856612","-58,575888609",SALADAS,SALADAS,CORRIENTES
PASO NARANJITO,"-28,333688324","-58,472422449",SALADAS,SALADAS,CORRIENTES
SANTO DOMINGO,"-28,25613773","-58,53461713",SALADAS,SALADAS,CORRIENTES
JUAN BAUTISTA ALBERDI,"-31,519528","-65,0622882",AMBUL,SAN ALBERTO,CÓRDOBA
LOS MORTERITOS,"-31,5808249","-65,0564319",AMBUL,SAN ALBERTO,CÓRDOBA
BAJO DE CORRALES,"-31,455387804","-65,11062669",AMBUL,SAN ALBERTO,CÓRDOBA
AMBUL,"-31,489683021","-65,056654038",AMBUL,SAN ALBERTO,CÓRDOBA
ALTO GRANDE,"-31,517999499","-65,111450689",AMBUL,SAN ALBERTO,CÓRDOBA
EL MIRADOR,"-31,5818375","-65,1111873",AMBUL,SAN ALBERTO,CÓRDOBA
BASUALDO,"-30,23482193","-58,52768153",LA ESMERALDA,FELICIANO,ENTRE RÍOS
LA ESMERALDA,"-30,282454433","-58,607525484",LA ESMERALDA,FELICIANO,ENTRE RÍOS
RINCON DE MESA,"-30,21658869","-58,66503996",LA ESMERALDA,FELICIANO,ENTRE RÍOS
NUEVA YORK,"-25,248153347","-62,769997045",TACO POZO,ALMIRANTE BROWN,CHACO
SANTA RITA,"-24,898143435","-62,497233795",TACO POZO,ALMIRANTE BROWN,CHACO
LA SARA,"-25,531691668","-62,571313299",TACO POZO,ALMIRANTE BROWN,CHACO
LOTE 34,"-25,649460845","-62,788792605",TACO POZO,ALMIRANTE BROWN,CHACO
SAN LUIS,"-25,300531387","-62,867794037",TACO POZO,ALMIRANTE BROWN,CHACO
EL INDIO,"-25,626932144","-62,53465271",TACO POZO,ALMIRANTE BROWN,CHACO
EL LEBRETON,"-25,615699082","-62,881296433",TACO POZO,ALMIRANTE BROWN,CHACO
CHACO PORA,"-25,49918738","-63,290308882",TACO POZO,ALMIRANTE BROWN,CHACO
URUNDEL,"-25,644014359","-62,622089386",TACO POZO,ALMIRANTE BROWN,CHACO
LA PINTA,"-25,486534119","-62,409896851",TACO POZO,ALMIRANTE BROWN,CHACO
CASTELLI,"-25,442588806","-62,721366882",TACO POZO,ALMIRANTE BROWN,CHACO
SANTA LUCIA,"-24,901448359","-62,638219663",TACO POZO,ALMIRANTE BROWN,CHACO
EL VALLE,"-25,355546951","-62,638816834",TACO POZO,ALMIRANTE BROWN,CHACO
SAN JOSE,"-25,581314087","-62,352695465",TACO POZO,ALMIRANTE BROWN,CHACO
SAN ANTONIO,"-25,4690499","-62,19146639",TACO POZO,ALMIRANTE BROWN,CHACO
9 DE JULIO,"-25,534456253","-62,852661133",TACO POZO,ALMIRANTE BROWN,CHACO
EL QUINTO,"-25,174260787","-62,605903657",TACO POZO,ALMIRANTE BROWN,CHACO
LOS MAGOS,"-25,318042755","-62,893070221",TACO POZO,ALMIRANTE BROWN,CHACO
LAS CARPAS,"-25,637832642","-62,788135529",TACO POZO,ALMIRANTE BROWN,CHACO
MADRE DE DIOS,"-25,398405075","-62,34021759",TACO POZO,ALMIRANTE BROWN,CHACO
SAN MARTIN,"-25,473712921","-62,26505661",TACO POZO,ALMIRANTE BROWN,CHACO
LA ILUSION,"-25,539386608","-62,386943991",TACO POZO,ALMIRANTE BROWN,CHACO
SOL DE MAYO,"-25,00537042","-62,426156997",TACO POZO,ALMIRANTE BROWN,CHACO
LUJAN,"-25,203602225","-62,274218676",TACO POZO,ALMIRANTE BROWN,CHACO
LA AGUADA,"-25,372543335","-62,359844208",TACO POZO,ALMIRANTE BROWN,CHACO
SANTA AGUEDA,"-25,210062027","-62,66916275",TACO POZO,ALMIRANTE BROWN,CHACO
LOS TOBAS,"-25,649738312","-62,429302216",TACO POZO,ALMIRANTE BROWN,CHACO
TACO POZO,"-25,615659894","-63,2692965",TACO POZO,ALMIRANTE BROWN,CHACO
EL PARAISO,"-25,537641525","-62,48764801",TACO POZO,ALMIRANTE BROWN,CHACO
ALTA ESPERANZA,"-25,39800832","-62,28519417",TACO POZO,ALMIRANTE BROWN,CHACO
SANTA ELENA,"-25,319396973","-62,818874359",TACO POZO,ALMIRANTE BROWN,CHACO
LA PROVIDENCIA,"-25,5476017","-62,28975296",TACO POZO,ALMIRANTE BROWN,CHACO
SAN AGUSTIN,"-25,597463608","-62,465538025",TACO POZO,ALMIRANTE BROWN,CHACO
LA CHINA,"-25,537290573","-62,768920898",TACO POZO,ALMIRANTE BROWN,CHACO
LA PALOMA,"-25,398647308","-62,742511749",TACO POZO,ALMIRANTE BROWN,CHACO
LIBERTAD,"-25,609111786","-62,188152313",TACO POZO,ALMIRANTE BROWN,CHACO
POZO HONDO,"-25,589894914","-63,031582604",TACO POZO,ALMIRANTE BROWN,CHACO
EL BRASIL,"-24,992340107","-62,635218685",TACO POZO,ALMIRANTE BROWN,CHACO
LA ARGENTINA,"-25,40120697","-62,28055191",TACO POZO,ALMIRANTE BROWN,CHACO
SAN TELMO,"-25,138224371","-62,935602901",TACO POZO,ALMIRANTE BROWN,CHACO
LOS TIGRES,"-25,231323242","-62,803920746",TACO POZO,ALMIRANTE BROWN,CHACO
LAS FLORES,"-25,448467255","-62,706077576",TACO POZO,ALMIRANTE BROWN,CHACO
PRIMAVERA,"-25,028936767","-62,610708268",TACO POZO,ALMIRANTE BROWN,CHACO
SANTA CRUZ,"-25,427636031","-63,136895291",TACO POZO,ALMIRANTE BROWN,CHACO
KILOMETRO 27,"-25,51528112","-63,02072093",TACO POZO,ALMIRANTE BROWN,CHACO
EL PINTADO,"-25,297570857","-63,022363592",TACO POZO,ALMIRANTE BROWN,CHACO
EL ROSILLO,"-25,558911666","-62,914736278",TACO POZO,ALMIRANTE BROWN,CHACO
OJO DE AGUA,"-25,400001592","-62,801362234",TACO POZO,ALMIRANTE BROWN,CHACO
PAMPA DEL CASTILLO,"-45,786499941","-68,055069328",AREA SIN GOBIERNO,ESCALANTE,CHUBUT
BAHIA BUSTAMANTE,"-45,114355283","-66,534916617",AREA SIN GOBIERNO,ESCALANTE,CHUBUT
HOLDICH,"-45,958730736","-68,197184134",AREA SIN GOBIERNO,ESCALANTE,CHUBUT
EL TREBOL,"-45,830627441","-67,872329712",AREA SIN GOBIERNO,ESCALANTE,CHUBUT
RIO CHICO,"-45,307250977","-67,748184204",AREA SIN GOBIERNO,ESCALANTE,CHUBUT
EL TORDILLO,"-45,89050293","-68,068969727",AREA SIN GOBIERNO,ESCALANTE,CHUBUT
ALTOS DE CHIPION,"-30,956350763","-62,337888122",ALTOS DE CHIPION,SAN JUSTO,CÓRDOBA
RIO GALLEGOS,"-51,621434984","-69,229050929",RIO GALLEGOS,GUER AIKE,SANTA CRUZ
COLONIA MASCIAS,"-30,799058","-60,0066737",COLONIA MASCIAS,GARAY,SANTA FE
COLONIA SAN JOAQUIN,"-30,744850204","-59,995426178",COLONIA MASCIAS,GARAY,SANTA FE
NUEVA ESCOCIA,"-31,647316386","-58,015812607",NUEVA ESCOCIA,CONCORDIA,ENTRE RÍOS
BUENA VISTA,"-27,848507817","-58,021773063",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
RINCON DE VENCES,"-27,811840529","-58,252684604",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
MALOYITAS,"-27,692769895","-57,956916437",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
LOMAS DE VALLEJOS,"-27,732965632","-57,919385292",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
PASITO,"-27,886104002","-58,075220218",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
LOS VENCES,"-27,780053146","-58,169389335",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
COSTA SUD MALOYAS,"-27,745205166","-58,103535968",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
RINCON DE ZALAZAR,"-27,825139758","-57,958947478",LOMAS DE VALLEJOS,GENERAL PAZ,CORRIENTES
LOS MOLLES,"-32,439544751","-65,010682268",LOS MOLLES,JUNIN,SAN LUIS
CLARAZ,"-37,891826961","-59,286697778",NECOCHEA,NECOCHEA,BUENOS AIRES
LAS CALAVERAS,"-37,9060532","-59,370453",NECOCHEA,NECOCHEA,BUENOS AIRES
LA MAGNOLIA,"-38,363766","-59,1503367",NECOCHEA,NECOCHEA,BUENOS AIRES
SEMILLERO BUCK,"-38,328078879","-59,00965292",NECOCHEA,NECOCHEA,BUENOS AIRES
CAMPOMAR,"-38,589124458","-58,855491775",NECOCHEA,NECOCHEA,BUENOS AIRES
MOJON DEL PALO,"-38,448412","-59,0066452",NECOCHEA,NECOCHEA,BUENOS AIRES
NECOCHEA,"-38,571170229","-58,770241984",NECOCHEA,NECOCHEA,BUENOS AIRES
JUAN N. FERNANDEZ,"-38,009178778","-59,263498835",NECOCHEA,NECOCHEA,BUENOS AIRES
LA LITA,"-38,4257451","-58,8846086",NECOCHEA,NECOCHEA,BUENOS AIRES
CALANGUEYU,"-38,085516","-59,2924177",NECOCHEA,NECOCHEA,BUENOS AIRES
LA NEGRA,"-37,784199169","-59,312019542",NECOCHEA,NECOCHEA,BUENOS AIRES
LA LUISA,"-38,6044537","-59,2815554",NECOCHEA,NECOCHEA,BUENOS AIRES
RAMON SANTAMARINA,"-38,450389733","-59,331115442",NECOCHEA,NECOCHEA,BUENOS AIRES
NICANOR OLIVERA,"-38,284636196","-59,202754254",NECOCHEA,NECOCHEA,BUENOS AIRES
LA GALIA,"-38,188854962","-59,033231109",NECOCHEA,NECOCHEA,BUENOS AIRES
COSTA BONITA,"-38,55897326","-58,658554427",NECOCHEA,NECOCHEA,BUENOS AIRES
VILLA ZAGALA,"-38,590809765","-58,781733621",NECOCHEA,NECOCHEA,BUENOS AIRES
EL TIGRE,"-37,8526664","-59,2046382",NECOCHEA,NECOCHEA,BUENOS AIRES
QUEQUEN,"-38,537505178","-58,69520247",NECOCHEA,NECOCHEA,BUENOS AIRES
LUMB,"-38,2148832","-59,3126003",NECOCHEA,NECOCHEA,BUENOS AIRES
ENERGIA,"-38,558012534","-59,336456667",NECOCHEA,NECOCHEA,BUENOS AIRES
SAN JOSE (VILLA DIEGO),"-38,16831363","-58,986581483",NECOCHEA,NECOCHEA,BUENOS AIRES
EL PALOMAR,"-38,1286314","-59,1021352",NECOCHEA,NECOCHEA,BUENOS AIRES
SAN CALA,"-38,030003","-59,5332054",NECOCHEA,NECOCHEA,BUENOS AIRES
VILLA LIBERTAD,"-28,506686737","-58,511143929",SAN ROQUE,SAN ROQUE,CORRIENTES
ROSADO GRANDE,"-28,604409563","-58,56705882",SAN ROQUE,SAN ROQUE,CORRIENTES
COLONIA LA ELISA,"-28,582424841","-58,537542605",SAN ROQUE,SAN ROQUE,CORRIENTES
COLONIA LAUREL,"-28,483034739","-58,447670645",SAN ROQUE,SAN ROQUE,CORRIENTES
ARROYO PARAISO,"-28,763810105","-58,92364618",SAN ROQUE,SAN ROQUE,CORRIENTES
SANTA ANGELICA,"-28,5337114","-58,6711714",SAN ROQUE,SAN ROQUE,CORRIENTES
LUJAN,"-28,568666798","-58,617795868",SAN ROQUE,SAN ROQUE,CORRIENTES
SAN ROQUE,"-28,57323088","-58,710056751",SAN ROQUE,SAN ROQUE,CORRIENTES
ESTANCIA BUENA VISTA,"-28,440020588","-58,562274114",SAN ROQUE,SAN ROQUE,CORRIENTES
ARROYO GONZALEZ,"-28,745766315","-58,888016415",SAN ROQUE,SAN ROQUE,CORRIENTES
SANTO DOMINGO,"-28,6686435","-58,8418932",SAN ROQUE,SAN ROQUE,CORRIENTES
YAZUCA,"-28,497884094","-58,610164099",SAN ROQUE,SAN ROQUE,CORRIENTES
LA MARIA,"-28,401036194","-58,485825614",SAN ROQUE,SAN ROQUE,CORRIENTES
RODEO VIEJO,"-32,933389088","-64,706153259",LAS ALBAHACAS,RIO CUARTO,CÓRDOBA
LA AGUADA,"-32,953534958","-64,604109423",LAS ALBAHACAS,RIO CUARTO,CÓRDOBA
LAS ALBAHACAS,"-32,892493376","-64,843591525",LAS ALBAHACAS,RIO CUARTO,CÓRDOBA
SANTIAGO DEL ESTERO,"-27,790647","-64,262274",SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO
MAQUITO,"-27,902132584","-64,161411121",SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO
TORO MUERTO,"-23,311861038","-64,950027466",SANTA ANA,VALLE GRANDE,JUJUY
VALLE COLORADO,"-23,457010321","-64,94374405",SANTA ANA,VALLE GRANDE,JUJUY
SANTA ANA,"-23,357661307","-64,987923244",SANTA ANA,VALLE GRANDE,JUJUY
BARRIO RUTA 24 KM. 10,"-34,676446296","-58,970418863",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
LA CHOZA,"-34,6716796","-58,9703755",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
C.C. BOSQUE REAL,"-34,560138849","-58,91826142",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
CRUCE RUTAS 6 Y 24,"-34,721174062","-59,011601578",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
HOSPITAL SOMMER,"-34,720433","-59,0615909",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
CUARTEL II,"-34,6243734","-59,0402474",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
BARRIO RUTA 24 KILOMETRO 10,"-34,688215947","-58,957429714",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
GENERAL RODRGUEZ,"-34,627860343","-58,953253354",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
BARRIO MORABO,"-34,549719744","-58,946778554",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
CUARTEL IV,"-34,615118706","-59,039402623",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
DE ARIAS,"-34,673340201","-59,092949227",GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,BUENOS AIRES
VILLA PARQUE SANTA ANA,"-31,591731902","-64,350300338",VILLA PARQUE SANTA ANA,SANTA MARÍA,CÓRDOBA
MI VALLE,"-31,572591375","-64,33419103",VILLA PARQUE SANTA ANA,SANTA MARÍA,CÓRDOBA
CAMPOS DEL VIRREY,"-31,585435414","-64,343977007",VILLA PARQUE SANTA ANA,SANTA MARÍA,CÓRDOBA
SANTIAGO DE LINIERS,"-26,390586614","-54,394709928",SANTIAGO DE LINIERS,ELDORADO,MISIONES
ELISA,"-30,69807971","-61,048759365",ELISA,LAS COLONIAS,SANTA FE
AZUL,"-36,779514497","-59,858633171",AZUL,AZUL,BUENOS AIRES
ARROYO DE LOS HUESOS,"-37,0314689","-59,6042326",AZUL,AZUL,BUENOS AIRES
MATADEROS,"-36,8096408","-59,8219538",AZUL,AZUL,BUENOS AIRES
CAMPOMAR,"-36,956520595","-59,499767397",AZUL,AZUL,BUENOS AIRES
LA MANTEQUERIA,"-36,8636543","-59,8241905",AZUL,AZUL,BUENOS AIRES
